"Gene.Symbol","log2FoldChange","pvalue","padj"
"Lgmn",1.62413175261513,4.32519296159973e-27,3.12139321168613e-25
"Ppm1h",2.09215986644694,4.37627913996278e-27,3.14829797434862e-25
"Akr1c19",-1.7988413060288,4.86260323406424e-27,3.48715933185016e-25
"Tars",1.10434367858552,5.32739876691272e-27,3.8085056075061e-25
"Col6a3",2.21320848995245,5.35549979909316e-27,3.81663040369749e-25
"Zfp9",1.58634559763755,5.8439812424713e-27,4.1517754590205e-25
"Aamp",-0.510494209209698,5.89076499488321e-27,4.17201539466806e-25
"Ttc39aos1",1.81371638226601,6.98225422342703e-27,4.92973088437317e-25
"Tmem45b",2.65689702846202,8.04250660896889e-27,5.66078281535603e-25
"Ndufaf3",-0.717496195992157,8.69307663733957e-27,6.0839669960197e-25
"Arhgap44",2.79351577494356,8.69709818330376e-27,6.0839669960197e-25
"Etnk2",-1.38555448751849,9.04006034979987e-27,6.30454361703933e-25
"Gm41485",-2.39017527712884,9.59496297291385e-27,6.6711320304055e-25
"Myo5a",2.60140885661146,9.81826541343868e-27,6.80563959736988e-25
"Mrc2",2.12352935507538,1.06010410629514e-26,7.3259618618366e-25
"Pipox",-0.898648417386551,1.08715301568032e-26,7.49018867751952e-25
"Chn2",-0.770645150887983,1.32528449770515e-26,9.09121509139987e-25
"Ncam1",3.14423352421977,1.32750476888233e-26,9.09121509139987e-25
"Hpca",3.22540599400444,1.37480791867578e-26,9.37116621775411e-25
"Gm39606",-1.12451964099595,1.37660192192398e-26,9.37116621775411e-25
"H2-DMb1",2.33825086180884,1.99864782998481e-26,1.35652273103582e-24
"Morc4",2.44893367847024,2.09677513626207e-26,1.41890080066636e-24
"Spon2",2.02444489738114,2.3277424396752e-26,1.57053746558559e-24
"Zfand2b",-0.76876224823353,2.52378319556487e-26,1.69778394616097e-24
"Pfkp",1.74735508529881,2.6688803820652e-26,1.79011226802932e-24
"Uck2",-1.03094535635018,3.10098410997629e-26,2.07383995976567e-24
"Lox",3.12012006325479,3.31368381686582e-26,2.20960700127559e-24
"Nbea",1.29112901374159,3.3793971148676e-26,2.24685572024944e-24
"Slc6a16",-1.96273567788879,3.7076130286191e-26,2.45791032318775e-24
"0610005C13Rik",-1.16692251067993,4.06359370362395e-26,2.6860943307578e-24
"Cd72",2.49984993369148,4.13359360825825e-26,2.72446827272629e-24
"Mki67",2.67504332122216,4.8643963447792e-26,3.19073540348574e-24
"Capn10",-1.14253237938403,4.86900206276272e-26,3.19073540348574e-24
"Haus8",1.95491799249225,4.95659339585028e-26,3.23882843531134e-24
"Gm52506",-3.44079324654225,5.08400395651642e-26,3.3125917208102e-24
"Vim",1.6573549994497,5.13972656821883e-26,3.33935795977865e-24
"Loxl2",1.57386863551811,5.20840125880354e-26,3.37436337235837e-24
"Scimp",2.06855279055365,5.8517234467529e-26,3.78041227204532e-24
"Proz",-0.760099548757501,5.91203567905859e-26,3.80858682657997e-24
"Serpina1a",-1.00166540358711,6.30081579864591e-26,4.04760857149634e-24
"Egr2",2.66761886633096,6.36084168292051e-26,4.07469085896074e-24
"H2-M2",3.31386508628184,7.52817612649698e-26,4.80896516988134e-24
"Glipr2",1.97305439911354,9.41561409907999e-26,5.99785138350612e-24
"Ak4",-1.13365762175251,9.58151531159909e-26,6.08210296321685e-24
"Cyp2c67",-1.59789394838917,9.60121493864532e-26,6.08210296321685e-24
"Fblim1",2.19692328065183,1.01965555941404e-25,6.44134211424852e-24
"Tmem132a",2.20461145879951,1.07508968891119e-25,6.77017451654568e-24
"Ttc39b",-1.05215264808888,1.07764672199346e-25,6.77017451654568e-24
"Snap47",-0.899921238412635,1.1377275785751e-25,7.12798830478167e-24
"Amacr",-0.868415784747628,1.17162955402069e-25,7.32027725464157e-24
"Mcam",1.12281042904302,1.19726361642417e-25,7.45999911818395e-24
"Pea15a",1.29660504480719,1.26679223112939e-25,7.87171575774e-24
"E2f2",1.82831577719237,1.29595633208895e-25,8.03105547643709e-24
"Frmd4a",1.34996454953463,1.40791249490581e-25,8.70120445699919e-24
"Rassf4",1.88422438234819,1.60192117353157e-25,9.87346280064526e-24
