"Gene.Symbol","log2FoldChange","pvalue","padj"
"Gpx3",2.58041920340134,8.78573186005783e-17,4.74947852706253e-15
"Btc",2.51598556196845,9.67930614414738e-17,5.21714601169544e-15
"Rgs10",2.7056114448999,1.00061471725875e-16,5.37749715791315e-15
"Golm1",2.34466458477229,1.01711451894613e-16,5.45018733163943e-15
"Hcls1",1.85407360346453,1.06418459007228e-16,5.6857862383862e-15
"Ces3b",-2.05138657663767,1.11691738044945e-16,5.95018253317345e-15
"Ehd4",1.56504370675414,1.15545766111464e-16,6.13765712973536e-15
"Hmmr",3.5777596401042,1.17122243140401e-16,6.20341684332655e-15
"Thrsp",-3.74540647314579,1.17826149776584e-16,6.22271475736504e-15
"Apbb1ip",2.00146113304118,1.23328838378997e-16,6.4946100348664e-15
"Pipox",-1.363556825262,1.39003800363315e-16,7.29909353999459e-15
"Cd48",2.56758816611494,1.47394351775199e-16,7.71756825894943e-15
"Fchsd1",2.46585740397835,1.52006526570242e-16,7.93638634167024e-15
"Olfml3",2.26191117130269,1.72076589866995e-16,8.95873745995043e-15
"Glo1",-1.07441747823838,2.07968973957558e-16,1.07967122287428e-14
"Nupr1",3.57240392574847,2.16872944161619e-16,1.12003647935745e-14
"Fam83a",6.30950123457602,2.16966577633906e-16,1.12003647935745e-14
"H2-DMb1",2.2910803633566,2.17906659129288e-16,1.12063592302427e-14
"Pck2",1.82816174096497,2.18305699290443e-16,1.12063592302427e-14
"Nucb2",2.13249670090207,2.2262054939601e-16,1.13959334866796e-14
"Mcm2",1.63385766094369,2.42673017544137e-16,1.23878153746904e-14
"Gyg",1.49244816126913,3.00868022228329e-16,1.53158538204343e-14
