"Gene.Symbol","log2FoldChange","pvalue","padj"
"Gm41960",-0.432457709249494,0.0508210024469707,0.177094913819388
"Il10ra",0.256428530266178,0.0508738575951818,0.177241119552365
"Tyms",0.228136615608405,0.0508877446814856,0.177251529611266
"LOC118568089",1.8899160419671,0.0508910457635339,NA
"Itgb3",-0.338779892911919,0.0509080367680808,0.177284240248244
"Tiparp",0.207061082153098,0.0509447622767674,0.177374153052252
"Gm16638",0.856263710052821,0.0509629536715114,NA
"Hcn2",0.647241775676935,0.0509853224741645,0.17747737572717
"Nr1h4",-0.109776966963591,0.0510372970803524,0.177576162708816
"Rps28",-0.0853079579492843,0.0510388373034884,0.177576162708816
"Tctn3",-0.42261033717422,0.0510464588737451,0.177576162708816
"Gm39853",2.09282929119527,0.051053959538624,NA
"Hltf",-0.128024348100559,0.0510697293410719,0.177619120674477
"Adck2",-0.191345234321411,0.0510933533334259,0.17766328955773
"Rusc2",-0.125504059008846,0.0511340405210237,0.177766759511203
"Gm15222",0.442886471682922,0.0512603832727929,0.178135796191731
"Rnf149",-0.0786738729002146,0.0512620996235197,0.178135796191731
"Nrgn",0.830514152176135,0.0513235211843618,0.17831113544569
"Csrp2",0.110576036271254,0.0513371980093043,0.178320557715787
"Ncoa3",-0.10765931228942,0.0513531974536726,0.178338041893888
"Tpo",0.395467146222373,0.0513799248660982,0.178392766459726
"Adk",-0.0823584616119058,0.0514679970825092,0.178660413351728
"Adra1b",0.147386540575756,0.0515152872966107,0.178765198147423
"LOC118568554",1.7438845386352,0.0515158892695189,NA
"Pde7a",0.122559218582301,0.0515201674793686,0.178765198147423
"1810034E14Rik",0.27333836583732,0.0515468200646228,0.178819525322304
"Gm43568",1.00988399939954,0.0515867492847317,NA
"Gm35417",-0.478111262380186,0.0516109753733696,0.178997128780668
"Wtip",0.259381987980218,0.0516200291447661,0.178997128780668
"Gm34172",0.95980123965551,0.0516658162555217,NA
"Gm13201",1.83659699004936,0.0517181066863426,NA
"Golm2",0.325521267571241,0.0517217516486796,0.179311628024403
"2410022M11Rik",0.289613283127115,0.0517340558204081,0.179316059208716
"Art4",0.301990288416583,0.0517565912795495,0.179355943741597
"Gm52113",-0.27768031836726,0.051781231770916,0.179403104450449
"Gm12679",-0.371684045849684,0.0518332352740803,0.179542502851622
"Stx11",0.566268412850333,0.0518508057216668,0.179542502851622
"Dnaja2",-0.109275774109434,0.0518545862321876,0.179542502851622
"D630044L22Rik",-0.996728488882309,0.0519000361858916,NA
"Alyref2",0.231494209529775,0.0519171479219471,0.179713555899344
"Whrn",0.500246079436376,0.0519260898463394,0.179713555899344
"Mmaa",-0.123972392614188,0.0520431448857691,0.180080354314311
"Hbs1l",-0.0758361073238216,0.0521290094520175,0.180316284063386
"Cops9",-0.132878616060335,0.0521335035150982,0.180316284063386
"LOC118568616",0.248595351419386,0.0521681545338335,0.180397766783699
