"Gene.Symbol","log2FoldChange","pvalue","padj"
"Gm31224",1.31601560178136,0.53991133446594,NA
"Med9os",1.31601560178136,0.53991133446594,NA
"Gm34303",-1.70484721401929,0.539923593024981,NA
"Amy2b",-1.70484721401929,0.539923593024981,NA
"D4Ertd617e",-1.70484721401929,0.539923593024981,NA
"Gm16193",-1.70484721401929,0.539923593024981,NA
"LOC118567727",-1.70484721401929,0.539923593024981,NA
"LOC115488402",-1.70484721401929,0.539923593024981,NA
"n-TLtaa4",-1.70484721401929,0.539923593024981,NA
"Csnk2a2",0.0851976313689653,0.539975891351317,0.676626347333989
"Phc3",0.161248257672257,0.539997951564652,0.676626347333989
"Spdl1",0.401317284638099,0.540082973202824,0.676682789593206
"Fzr1",0.100541289588928,0.540126033747313,0.676686653337338
"Pcbp1",-0.136023066420157,0.540328630881787,0.676890374107165
"Khdc3",-0.480479231532654,0.540378914679011,0.676903270093364
"Gm12596",1.29808937559801,0.540389727309936,NA
"Cstdc4",-0.875035935085174,0.540555988515702,NA
"Gm36298",0.535312752662951,0.540945160347756,0.677562433713665
"Gm36459",0.891433881030965,0.541041839435025,NA
"Gm10777",-0.334752412923669,0.541083917036464,0.677686086842488
"Gm10420",-1.21744649051061,0.541178227797709,NA
"Ranbp9",0.119706998192485,0.541187467448783,0.677765630475403
"Tatdn1",-0.117751550176999,0.541240253143318,0.677781590956347
"Gm52691",-0.481969590423292,0.541281551314172,0.677783164602382
"Aass",0.182197451477094,0.54141581803384,0.677882717004503
"LOC118568401",0.914554833778957,0.541437307082044,NA
"Gm39724",1.26345741929815,0.541440921906642,NA
"Fmnl1",-0.335485068390691,0.541455145222325,0.677882717004503
"Gm46771",-1.34027799792875,0.54147548724695,NA
"LOC108169085",-1.34027799792875,0.54147548724695,NA
